f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, class
1,1.723262,0,82.89681,66.35632,0.9002896,0.4372279,-0.5617068,-0.7023654,0.1632894,-0.2512265,-0.9540554,-0.07276727,-0.2307566,-0.9702867,-0.3509721,-0.4249191,0.8344234,-0.4854275,-0.4278642,0.7624253,0,1,1,0,0,27.4878,66.66833,73.08076,18.34253,16.79809,6.920347,79.68752,6.884155,55.93096,R
1,1.719489,0,82.89681,66.49097,0.8959525,0.4273913,-0.5724205,-0.6997652,0.1667185,-0.2539909,-0.9527296,-0.06974351,-0.2384967,-0.9686357,-0.3458827,-0.4150676,0.8414773,-0.4775153,-0.4217696,0.770772,0,1,1,0,0,27.41603,66.63385,73.07693,18.35294,16.84021,6.960398,79.86427,6.919312,56.13992,R
1,1.716821,0,82.89681,67.23679,0.9005741,0.3988126,-0.6146728,-0.6805335,0.1578639,-0.2786824,-0.9473199,-0.09958409,-0.2672488,-0.9584681,-0.337788,-0.3708354,0.8650898,-0.4647416,-0.3786127,0.8004172,0,1,1,0,0,27.03926,66.42486,72.89239,18.41153,16.91984,7.079533,80.20744,6.878606,57.25858,R
1,1.738129,0,82.89681,65.95921,0.8278106,0.4003812,-0.6331257,-0.6624552,0.1904785,-0.3340326,-0.9231144,-0.1447479,-0.2887152,-0.9464099,-0.3299724,-0.3249953,0.8862823,-0.4576884,-0.3332215,0.8243086,0,1,1,0,0,27.06403,65.79922,72.47356,18.84656,17.23857,7.140759,81.46577,8.156275,56.42462,R
1,1.807592,0,82.89681,65.75855,0.715927,0.4444113,-0.6135917,-0.6526897,0.1727647,-0.3735695,-0.9113716,-0.1307191,-0.2885858,-0.9484887,-0.3163128,-0.2498324,0.9151667,-0.4261168,-0.280371,0.8601259,0,1,1,0,0,27.18969,65.74812,72.43699,18.33099,17.10611,7.159444,82.953,9.094745,56.21733,R
1,1.872587,0,82.89681,63.83213,0.5851268,0.4371966,-0.6070353,-0.6636017,0.1386467,-0.4239115,-0.8950285,-0.1263262,-0.3250337,-0.9372272,-0.2874459,-0.189719,0.9388192,-0.412285,-0.228415,0.8819568,0,1,1,0,0,27.54681,65.69788,71.9443,18.07373,17.19872,6.808318,83.11853,8.859342,54.56157,R
1,1.867025,0,82.89681,63.79861,0.6085855,0.4308847,-0.6318045,-0.6443303,0.1447748,-0.4479102,-0.8822793,-0.1249619,-0.3538383,-0.9269212,-0.3130157,-0.1845677,0.9316416,-0.448115,-0.2156148,0.8675846,0,1,1,0,0,27.33265,65.56264,71.64428,18.33509,17.35331,6.776491,82.73441,8.443521,54.68691,R
1,1.856021,0,82.89681,63.42847,0.6288902,0.4286761,-0.6310168,-0.6465714,0.1513823,-0.4539072,-0.8780954,-0.1168571,-0.3719252,-0.9208779,-0.3163379,-0.1999682,0.9273311,-0.4454811,-0.2326744,0.8645283,0,1,1,0,0,27.30718,65.39358,71.51003,18.32486,17.27607,6.913688,82.18063,8.399409,54.4269,R
1,1.85496,0,82.89681,64.0461,0.6095747,0.4101238,-0.6403354,-0.6494375,0.1465222,-0.4401272,-0.8859003,-0.1519219,-0.3413781,-0.9275671,-0.3012324,-0.1782395,0.9367442,-0.4154624,-0.2099517,0.8850487,0,1,1,0,0,27.33162,65.44199,71.64526,18.54452,17.56266,7.007078,83.06511,8.754786,54.81337,R
1,1.738235,0,82.89681,65.35731,0.8796653,0.3928963,-0.6746878,-0.6248431,0.1152852,-0.3900555,-0.9135458,-0.1597832,-0.3269459,-0.9314374,-0.3120616,-0.2766766,0.9088827,-0.4395925,-0.284621,0.8519092,0,1,1,0,0,26.0978,65.80492,72.10858,18.87124,17.57074,7.063292,81.14779,7.68018,57.54604,R
1,1.637244,0,82.89681,66.77338,1,0.3741802,-0.7072355,-0.5998393,0.09225967,-0.3220812,-0.9422058,-0.170661,-0.2959941,-0.9398203,-0.3542319,-0.3379936,0.8719404,-0.521274,-0.3344014,0.7851428,0,1,1,0,0,24.7255,66.63885,72.53941,18.8185,17.25917,7.005274,78.49966,6.081587,60.51415,R
1,1.514178,0,82.89681,64.87074,1,0.3329413,-0.7288796,-0.5982347,0.02739611,-0.3399098,-0.9400589,-0.2038596,-0.267014,-0.9418836,-0.4045783,-0.4459113,0.7984231,-0.5569366,-0.4346706,0.7077309,0,1,1,0,0,23.89301,66.52056,72.59669,20.91133,18.56756,7.355157,76.46916,6.440845,59.92457,R
1,1.511989,0,82.89681,65.68896,1,0.3566304,-0.6950573,-0.6242676,0.03680015,-0.2996551,-0.9533376,-0.1668352,-0.2861168,-0.9435588,-0.366721,-0.5055073,0.7810109,-0.5225531,-0.4899612,0.6977652,0,1,1,0,0,24.21767,66.76885,72.67024,20.92196,18.37535,7.513527,75.43446,6.386191,60.11356,R
