@RELATION train

@ATTRIBUTE f1 REAL
@ATTRIBUTE f2 REAL
@ATTRIBUTE f3 REAL
@ATTRIBUTE f4 REAL
@ATTRIBUTE f5 REAL
@ATTRIBUTE f6 REAL
@ATTRIBUTE f7 REAL
@ATTRIBUTE f8 REAL
@ATTRIBUTE f9 REAL
@ATTRIBUTE f10 REAL
@ATTRIBUTE f11 REAL
@ATTRIBUTE f12 REAL
@ATTRIBUTE f13 REAL
@ATTRIBUTE f14 REAL
@ATTRIBUTE f15 REAL
@ATTRIBUTE f16 REAL
@ATTRIBUTE f17 REAL
@ATTRIBUTE f18 REAL
@ATTRIBUTE f19 REAL
@ATTRIBUTE f20 REAL
@ATTRIBUTE f21 REAL
@ATTRIBUTE f22 REAL
@ATTRIBUTE f23 REAL
@ATTRIBUTE f24 REAL
@ATTRIBUTE f25 REAL
@ATTRIBUTE f26 REAL
@ATTRIBUTE f27 REAL
@ATTRIBUTE f28 REAL
@ATTRIBUTE f29 REAL
@ATTRIBUTE f30 REAL
@ATTRIBUTE f31 REAL
@ATTRIBUTE f32 REAL
@ATTRIBUTE f33 REAL
@ATTRIBUTE f34 REAL
@ATTRIBUTE f35 REAL
@ATTRIBUTE class {A,B,C,D,E,F,I,L,R,U,V,W,X,Y}

@DATA
1,2.865431,0.189866,82.67517,33.81136,0.03892676,-0.5030161,-0.1346118,-0.8537298,0.03105048,-0.2212658,0.9747191,-0.06748897,-0.0473539,0.9965956,-0.2230642,-0.0082945,0.9747685,-0.1142472,-0.7704971,-0.6271217,1,0,0,0,1,36.23228,18.23008,17.84378,17.88259,43.66249,52.33227,6.094025,7.137734,32.78051,Y
1,2.856567,0.1380411,82.67517,33.20335,0.05679701,-0.522198,-0.09368696,-0.8476626,0.02873497,-0.271092,0.9621244,-0.06127385,-0.1266481,0.9900534,-0.2117439,-0.06704324,0.9750229,-0.1591142,-0.7263892,-0.6686115,1,0,0,0,1,36.08983,18.20181,17.68917,17.46117,44.86565,53.09238,6.260863,6.651093,31.92462,Y
1,2.86951,0.1253245,82.67517,32.32442,0.05624109,-0.528003,-0.07982189,-0.8454829,0.06115464,-0.2473223,0.9670014,-0.0436609,-0.1396443,0.9892387,-0.1954474,-0.0829237,0.9772021,-0.1738942,-0.6999095,-0.6927392,1,0,0,0,1,35.78452,17.67572,17.41984,17.11322,45.49838,53.46955,6.218395,6.146835,31.73307,Y
1,2.858769,0.09943107,82.67517,32.39659,0.08365291,-0.5243858,-0.08801167,-0.84692,0.05880232,-0.2603255,0.9637286,-0.03754127,-0.1516006,0.9877287,-0.1907652,-0.09704189,0.9768273,-0.1817153,-0.6873593,-0.7032189,1,0,0,0,1,35.53684,17.79007,17.37117,16.92396,45.86418,53.51559,6.192217,6.186857,31.23759,Y
1,2.850004,0.07453106,82.67517,32.27343,0.08192138,-0.5208586,-0.06384856,-0.8512518,0.06409498,-0.255759,0.9646135,-0.04107479,-0.1594453,0.9863519,-0.1911107,-0.09621495,0.9768416,-0.1730309,-0.6624329,-0.7288641,1,0,0,0,1,35.39866,17.60759,17.39729,16.95984,46.55103,54.38402,6.256575,5.987554,31.439,Y
1,2.873902,0.09898017,82.67517,31.4407,0.0768351,-0.534899,-0.03085233,-0.8443525,0.06108288,-0.243313,0.9680226,-0.01723511,-0.160545,0.986878,-0.1689518,-0.1026225,0.9802673,-0.2001982,-0.6587915,-0.7251996,1,0,0,0,1,35.09424,17.55377,17.12551,16.67065,46.60439,54.18882,6.164842,6.061437,31.26171,Y
1,2.884042,0.1279727,82.67517,30.59173,0.1070622,-0.5420879,-0.01086403,-0.8402516,0.02302267,-0.2566564,0.9662285,-0.003853622,-0.1686717,0.9856647,-0.1567644,-0.1142549,0.981005,-0.2222143,-0.6545635,-0.7226115,1,0,0,0,1,34.88837,17.83221,16.96869,16.50794,46.63305,54.04347,6.104399,6.650381,30.65631,Y
1,2.890032,0.1234135,82.67517,31.40556,0.06281652,-0.5494879,0.02119564,-0.8352328,0.01855083,-0.2408172,0.9703932,-0.001700049,-0.165442,0.986218,-0.1551917,-0.1132725,0.9813688,-0.2157176,-0.6519074,-0.7269681,1,0,0,0,1,34.94405,17.83271,16.98304,16.56297,46.74313,54.3128,6.064658,6.627999,31.10911,Y
1,2.883927,0.1329889,82.67517,30.03136,0.1278429,-0.5349393,0.0008418807,-0.8448901,0.01523892,-0.2866491,0.9579145,-0.0163183,-0.1993683,0.9797888,-0.168988,-0.1432292,0.9751556,-0.2248996,-0.6434833,-0.7316757,1,0,0,0,1,35.01696,17.73127,16.77152,16.29473,46.81052,53.71887,6.129386,6.542368,30.41033,Y
1,2.874042,0.1173546,82.67517,30.71801,0.1400449,-0.528636,-0.00957932,-0.8487945,0.01842813,-0.3032422,0.9527353,-0.01800743,-0.1979267,0.9800514,-0.1715416,-0.1434397,0.9746787,-0.2249694,-0.6371022,-0.7372174,1,0,0,0,1,34.98054,17.76635,16.81534,16.33329,46.91726,53.88333,6.116092,6.693947,30.20719,Y
1,2.880543,0.1260799,82.67517,32.68313,0.08958829,-0.5328353,0.03829183,-0.8453522,0.02206476,-0.31135,0.9500391,-0.001060194,-0.1969344,0.9804161,-0.1565939,-0.1483588,0.9764568,-0.2413374,-0.6320888,-0.7363558,1,0,0,0,1,34.64979,17.8599,16.74133,16.25202,46.9745,53.94981,6.036335,6.850934,30.5408,Y
1,2.881286,0.1150321,82.67517,32.84636,0.07087161,-0.5328141,0.04836996,-0.8448488,0.02010101,-0.2747747,0.9612985,0.006527624,-0.1836373,0.9829724,-0.1508092,-0.1393025,0.9786988,-0.2430374,-0.6310613,-0.7366781,1,0,0,0,1,34.44645,17.88952,16.87251,16.4086,47.06561,54.27922,5.975601,6.755794,30.91726,Y
1,2.862219,0.1174952,82.67517,31.10545,0.1557,-0.5404512,-0.02381291,-0.8410383,0.0002057992,-0.2778219,0.9606326,-0.01349244,-0.1591377,0.9871643,-0.1668852,-0.1029934,0.9805823,-0.2434566,-0.644596,-0.724724,1,0,0,0,1,34.81325,18.02745,16.99526,16.51528,46.7915,54.00135,6.073505,6.977846,29.88306,Y
1,2.850257,0.1262017,82.67517,31.33903,0.1476033,-0.5383488,-0.1684626,-0.8257124,0.01765964,-0.2472993,0.9687782,-0.04412117,-0.07322912,0.9963387,-0.1995398,-0.02618782,0.9795397,-0.1741144,-0.7513007,-0.6365779,1,0,0,0,1,35.63427,18.56178,17.75197,17.46931,44.37729,52.38488,6.114578,7.125373,30.46578,Y
