@RELATION train

@ATTRIBUTE f1 REAL
@ATTRIBUTE f2 REAL
@ATTRIBUTE f3 REAL
@ATTRIBUTE f4 REAL
@ATTRIBUTE f5 REAL
@ATTRIBUTE f6 REAL
@ATTRIBUTE f7 REAL
@ATTRIBUTE f8 REAL
@ATTRIBUTE f9 REAL
@ATTRIBUTE f10 REAL
@ATTRIBUTE f11 REAL
@ATTRIBUTE f12 REAL
@ATTRIBUTE f13 REAL
@ATTRIBUTE f14 REAL
@ATTRIBUTE f15 REAL
@ATTRIBUTE f16 REAL
@ATTRIBUTE f17 REAL
@ATTRIBUTE f18 REAL
@ATTRIBUTE f19 REAL
@ATTRIBUTE f20 REAL
@ATTRIBUTE f21 REAL
@ATTRIBUTE f22 REAL
@ATTRIBUTE f23 REAL
@ATTRIBUTE f24 REAL
@ATTRIBUTE f25 REAL
@ATTRIBUTE f26 REAL
@ATTRIBUTE f27 REAL
@ATTRIBUTE f28 REAL
@ATTRIBUTE f29 REAL
@ATTRIBUTE f30 REAL
@ATTRIBUTE f31 REAL
@ATTRIBUTE f32 REAL
@ATTRIBUTE f33 REAL
@ATTRIBUTE f34 REAL
@ATTRIBUTE f35 REAL
@ATTRIBUTE class {A,B,R,U,V,W}

@DATA
1,2.747343,1,86.4614,23.56733,0.8256388,-0.1283373,-0.09433872,-0.9872334,0.4792789,0.8729217,0.09110119,0.3432453,0.9368364,0.06723234,0.2127862,0.9770711,0.007354822,0.02978403,0.9908248,-0.1318294,0,0,0,0,0,44.85257,35.32608,36.26412,32.24895,27.53579,7.957276,7.777575,4.52058,16.37077,A
1,2.706198,1,86.4614,19.02344,0.9094287,-0.1204069,-0.1066517,-0.986979,0.4460682,0.8923002,0.06945126,0.300035,0.9531786,0.0378093,0.1667246,0.9852633,-0.03819907,-0.02590023,0.9863324,-0.1627197,0,0,0,0,0,44.23576,35.59002,37.04371,33.70408,28.79429,7.983777,7.367922,4.614039,15.19094,A
1,2.779859,1,86.4614,23.90888,0.8061435,-0.124864,-0.09166446,-0.9879304,0.4743094,0.8706364,0.1304713,0.3393221,0.934909,0.10395,0.2057706,0.977311,0.05021668,0.02032236,0.9963426,-0.0829967,0,0,0,0,0,45.05206,34.3966,35.27763,31.21541,26.61981,7.828758,7.737504,4.517112,17.30915,A
1,2.741254,1,86.4614,21.35645,0.8769236,-0.09204441,-0.1091603,-0.9897534,0.5006795,0.8619905,0.07932521,0.3624581,0.9305335,0.0522637,0.2326597,0.9725364,-0.006509418,0.05017304,0.9878153,-0.1473209,0,0,0,0,0,45.33633,35.69976,36.66586,32.34207,27.40751,8.032627,7.982033,4.495224,15.97551,A
1,2.681556,1,86.4614,18.16019,0.9424142,-0.1029936,-0.1246212,-0.9868444,0.4843728,0.8745418,0.02365374,0.3338042,0.9425794,-0.01089855,0.2045603,0.9736776,-0.1005336,0.01392801,0.9728481,-0.2310253,0,0,0,0,0,44.90396,36.52936,38.19735,34.93046,29.54121,8.305089,7.41471,4.688538,14.58575,A
1,2.697271,1,86.4614,18.79031,0.9278041,-0.105771,-0.09357529,-0.9899778,0.461488,0.883884,0.07601217,0.3132738,0.9486768,0.04326499,0.1816698,0.9824149,-0.04309482,-0.003700203,0.984246,-0.1767659,0,0,0,0,0,44.38134,35.57139,37.07409,33.8771,28.93016,8.085159,7.283823,4.682117,14.99905,A
1,2.696767,1,86.4614,29.30841,0.7305204,-0.1769038,-0.02255682,-0.9839697,0.4314403,0.896726,0.09870019,0.2830425,0.9546228,0.09264014,0.1556497,0.9865282,0.05035109,-0.02433347,0.9952822,-0.09392206,1,0,0,0,0,43.21117,35.79494,36.6036,32.40752,27.79742,8.251469,8.091897,4.478775,15.95164,A
1,2.913547,1,86.4614,26.9881,0.7696512,-0.1044184,-0.1105125,-0.9883744,0.363133,0.9139416,0.1812324,0.2287202,0.9492902,0.2157201,0.0907943,0.980973,0.1716053,-0.07991404,0.9959959,0.04007316,0,0,0,0,0,44.34991,33.29811,32.18353,27.86996,23.50753,8.134743,8.122545,4.93385,17.37236,A
1,2.890207,1,86.4614,23.17718,0.8362502,-0.09257825,-0.1285493,-0.9873724,0.3172011,0.9347501,0.1600803,0.1612651,0.9748737,0.1536712,0.02934305,0.9945358,0.1001872,-0.1487336,0.9887446,-0.01619909,0,0,0,0,0,45.508,33.45091,33.34832,29.3187,24.39544,8.294584,7.837963,4.561783,17.45244,A
1,2.671187,1,86.4614,23.7097,0.9155359,-0.09249273,-0.07993429,-0.9924996,0.3047374,0.951829,0.03400932,0.1461958,0.9886329,0.03509489,0.02926305,0.9989502,-0.03524414,-0.1428898,0.9750771,-0.169727,0,0,0,0,0,45.46605,37.28109,37.76086,34.01864,28.37657,8.86009,7.860769,4.590438,13.65066,A
